# ==================================================================
# Fastrad - SECTOR FILE			 2018/12/04	15:19:26
# Thickness in g/cm2
#
# Number of selected detectors = 28
# Selected detectors:	1 2 3 4 5 6 7 8 9 10 
#						11 12 13 14 15 16 17 18 19 20 
#						21 22 23 24 25 26 27 28 
# ==================================================================
# 
# DETECTOR 00001 : "(0,0,0)" (     0.00000      0.00000      0.00000)
1800 60 30
 1   14.835112°   6.000000°
      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552
      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552
      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552
      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552
      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552
      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552      1.396552
 2   25.841933°   6.000000°
      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000
      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000
      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000
      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000
      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000
      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000      1.500000
 3   33.557310°   6.000000°
      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000
      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000
      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000
      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000
      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000
      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000      1.620000
 4   39.944505°   6.000000°
      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870
      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870
      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870
      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870
      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870
      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870      1.760870
 5   45.572996°   6.000000°
      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571
      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571
      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571
      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571
      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571
      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571      1.928571
 6   50.703520°   6.000000°
      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579
      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579
      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579
      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579
      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579
      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579      2.131579
 7   55.481892°   6.000000°
      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353
      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353
      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353
      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353
      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353
      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353      2.382353
 8   60.000000°   6.000000°
      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000
      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000
      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000
      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000
      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000
      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000      2.700000
 9   64.320711°   6.000000°
      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385
      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385
      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385
      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385
      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385
      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385      3.115385
 10   68.489812°   6.000000°
      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818
      3.681818      2.037422      1.502251      1.469151      1.453054      1.453054      1.469151      1.502251      2.037422      3.681818
      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818
      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818
      3.681818      2.037422      1.502251      1.469151      1.453054      1.453054      1.469151      1.502251      2.037422      3.681818
      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818
 11   72.542397°   6.000000°
      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      1.821002      1.687414
      1.588299      1.515868      1.465107      1.432825      1.417127      1.417127      1.432825      1.465107      1.515868      1.588299
      1.687414      1.821002      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000
      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      1.821002      1.687414
      1.588299      1.515868      1.465107      1.432825      1.417127      1.417127      1.432825      1.465107      1.515868      1.588299
      1.687414      1.821002      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000
 12   76.506601°   6.000000°
      1.390227      1.405628      1.437297      1.487094      1.558150      4.294408      2.206066      1.963384      1.786437      1.655384
      1.558150      1.487094      1.437297      1.405628      1.390227      1.390227      1.405628      1.437297      1.487094      1.558150
      1.655384      1.786437      1.963384      2.206066      4.294408      1.558150      1.487094      1.437297      1.405628      1.390227
      1.390227      1.405628      1.437297      1.487094      1.558150      4.294408      2.206066      1.963384      1.786437      1.655384
      1.558150      1.487094      1.437297      1.405628      1.390227      1.390227      1.405628      1.437297      1.487094      1.558150
      1.655384      1.786437      1.963384      2.206066      4.294408      1.558150      1.487094      1.437297      1.405628      1.390227
 13   80.405932°   6.000000°
      1.371029      1.386217      1.417448      1.466558      1.536633      1.632524      2.175601      1.936270      1.761767      1.632524
      1.536633      1.466558      1.417448      1.386217      1.371029      1.371029      1.386217      1.417448      1.466558      1.536633
      1.632524      1.761767      1.936270      2.175601      1.632524      1.536633      1.466558      1.417448      1.386217      1.371029
      1.371029      1.386217      1.417448      1.466558      1.536633      1.632524      2.175601      1.936270      1.761767      1.632524
      1.536633      1.466558      1.417448      1.386217      1.371029      1.371029      1.386217      1.417448      1.466558      1.536633
      1.632524      1.761767      1.936270      2.175601      1.632524      1.536633      1.466558      1.417448      1.386217      1.371029
 14   84.260830°   6.000000°
      1.358663      1.373714      1.404664      1.453331      1.522773      1.617800      2.155978      1.918806      1.745877      1.617800
      1.522773      1.453331      1.404664      1.373714      1.358663      1.358663      1.373714      1.404664      1.453331      1.522773
      1.617800      1.745877      1.918806      2.155978      1.617800      1.522773      1.453331      1.404664      1.373714      1.358663
      1.358663      1.373714      1.404664      1.453331      1.522773      1.617800      2.155978      1.918806      1.745877      1.617800
      1.522773      1.453331      1.404664      1.373714      1.358663      1.358663      1.373714      1.404664      1.453331      1.522773
      1.617800      1.745877      1.918806      2.155978      1.617800      1.522773      1.453331      1.404664      1.373714      1.358663
 15   88.089787°   6.000000°
      1.352604      1.367588      1.398400      1.446850      1.515983      1.610585      2.146364      1.910250      1.738091      1.610585
      1.515983      1.446850      1.398400      1.367588      1.352604      1.352604      1.367588      1.398400      1.446850      1.515983
      1.610585      1.738091      1.910250      2.146364      1.610585      1.515983      1.446850      1.398400      1.367588      1.352604
      1.352604      1.367588      1.398400      1.446850      1.515983      1.610585      2.146364      1.910250      1.738091      1.610585
      1.515983      1.446850      1.398400      1.367588      1.352604      1.352604      1.367588      1.398400      1.446850      1.515983
      1.610585      1.738091      1.910250      2.146364      1.610585      1.515983      1.446850      1.398400      1.367588      1.352604
 16   91.910213°   6.000000°
      1.352604      1.367588      1.398400      1.446850      1.515983      1.610585      2.146364      1.910250      1.738091      1.610585
      1.515983      1.446850      1.398400      1.367588      1.352604      1.352604      1.367588      1.398400      1.446850      1.515983
      1.610585      1.738091      1.910250      2.146364      1.610585      1.515983      1.446850      1.398400      1.367588      1.352604
      1.352604      1.367588      1.398400      1.446850      1.515983      1.610585      2.146364      1.910250      1.738091      1.610585
      1.515983      1.446850      1.398400      1.367588      1.352604      1.352604      1.367588      1.398400      1.446850      1.515983
      1.610585      1.738091      1.910250      2.146364      1.610585      1.515983      1.446850      1.398400      1.367588      1.352604
 17   95.739170°   6.000000°
      1.358663      1.373714      1.404664      1.453331      1.522773      1.617800      2.155978      1.918806      1.745877      1.617800
      1.522773      1.453331      1.404664      1.373714      1.358663      1.358663      1.373714      1.404664      1.453331      1.522773
      1.617800      1.745877      1.918806      2.155978      1.617800      1.522773      1.453331      1.404664      1.373714      1.358663
      1.358663      1.373714      1.404664      1.453331      1.522773      1.617800      2.155978      1.918806      1.745877      1.617800
      1.522773      1.453331      1.404664      1.373714      1.358663      1.358663      1.373714      1.404664      1.453331      1.522773
      1.617800      1.745877      1.918806      2.155978      1.617800      1.522773      1.453331      1.404664      1.373714      1.358663
 18   99.594068°   6.000000°
      1.371029      1.386217      1.417448      1.466558      1.536633      1.632524      2.175601      1.936270      1.761767      1.632524
      1.536633      1.466558      1.417448      1.386217      1.371029      1.371029      1.386217      1.417448      1.466558      1.536633
      1.632524      1.761767      1.936270      2.175601      1.632524      1.536633      1.466558      1.417448      1.386217      1.371029
      1.371029      1.386217      1.417448      1.466558      1.536633      1.632524      2.175601      1.936270      1.761767      1.632524
      1.536633      1.466558      1.417448      1.386217      1.371029      1.371029      1.386217      1.417448      1.466558      1.536633
      1.632524      1.761767      1.936270      2.175601      1.632524      1.536633      1.466558      1.417448      1.386217      1.371029
 19   103.493399°   6.000000°
      1.390227      1.405628      1.437297      1.487094      1.558150      4.294408      2.206066      1.963384      1.786437      1.655384
      1.558150      1.487094      1.437297      1.405628      1.390227      1.390227      1.405628      1.437297      1.487094      1.558150
      1.655384      1.786437      1.963384      2.206066      4.294408      1.558150      1.487094      1.437297      1.405628      1.390227
      1.390227      1.405628      1.437297      1.487094      1.558150      4.294408      2.206066      1.963384      1.786437      1.655384
      1.558150      1.487094      1.437297      1.405628      1.390227      1.390227      1.405628      1.437297      1.487094      1.558150
      1.655384      1.786437      1.963384      2.206066      4.294408      1.558150      1.487094      1.437297      1.405628      1.390227
 20   107.457603°   6.000000°
      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      1.821002      1.687414
      1.588299      1.515868      1.465107      1.432825      1.417127      1.417127      1.432825      1.465107      1.515868      1.588299
      1.687414      1.821002      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000
      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      1.821002      1.687414
      1.588299      1.515868      1.465107      1.432825      1.417127      1.417127      1.432825      1.465107      1.515868      1.588299
      1.687414      1.821002      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000      4.500000
 21   111.510188°   6.000000°
      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818
      3.681818      2.037422      1.502251      1.469151      1.453054      1.453054      1.469151      1.502251      2.037422      3.681818
      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818
      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818      3.681818
      3.681818      2.037422      1.502251      1.469151      1.453054      1.453054      1.469151      1.502251      2.037422      3.681818
